ID,Org ID,Descr,Sch Subj,Course Nbr,Descr,Unit Taken,Subject,Catalog
89073,82964,University of Alaska Anchorage,PRPE,A108,Intro to College Writing,3,ENG,99
72582,80820,University of Alaska Fairbanks,BA,F151X,Intro to Business,3,BUS,101
72582,80820,University of Alaska Fairbanks,DEVM,F055,Elementary Algebra,3,MAT,  97A
72582,80820,University of Alaska Fairbanks,DEVM,F060,Elementary Algebra,3,MAT,  97B
72582,80820,University of Alaska Fairbanks,DEVM,F105,Intermediate Algebra,3,MAT,104
72582,80820,University of Alaska Fairbanks,ENGL,F111X,Intro to Academic Writing,3,ENG,101
77881,78304,University of Arizona,ENGL,101,First-Year Composition,3,ENG,101
77881,78304,University of Arizona,ENGL,102,First-Year Composition,3,ENG,101
77881,78304,University of Arizona,MATH ,100,Prep for University Math,3,MAT,90
77881,78304,University of Arizona,NATS,101,The Earth+Its Environment,3,LS,GE
84358,77381,University of Arkansas,ANTH,1023,Intro to  Cultural Anth,3,SS,105
84358,77381,University of Arkansas,COMM,1313,Fundamentals of Comm,3,COM,121
84358,77381,University of Arkansas,ECON,2013,Princ of Macroeconomics,3,ECON,162
84358,77381,University of Arkansas,ECON,2023,Princ of Microeconomics,3,ECON,161
76131,77381,University of Arkansas,ENGL,1013,Composition I,3,ENG,101
76131,77381,University of Arkansas,ENGL,1023,Composition II,3,ENG,201
76131,77381,University of Arkansas,GEOL,1113,General Geology,3,PS,GE
84358,77381,University of Arkansas,HIST,1003,Western Civilization I,3,SS,GE
76131,77381,University of Arkansas,HIST,1123,Inst & Ideas World Civ II,3,SS,GE
84358,77381,University of Arkansas,MATH,2043C,Survey of Calculus,3,MAT,111
76131,77381,University of Arkansas,MLIT,1003,Music Lecture,3,FINARTS,GE
84358,77381,University of Arkansas,PHIL,2003C,Intro to Philosophy,3,HUM,GE
84358,77381,University of Arkansas,PLSC,2003,American National Govt,3,POLS,110
76131,77381,University of Arkansas,PLSC,400V,Special Topics: Amer Polit Dev,3,SS,GE
69374,81845,University of California Davis,ART,2,Drawing I,4,FINARTS,GE
69374,81845,University of California Davis,CHEM,002A,General Chem,5,PS,GE
69374,81845,University of California Davis,MATH,021A,Calculus,4,MAT,111
69374,81845,University of California Davis,MUSIC,10,Intro Music Lit,4,HUM,GE
69374,81845,University of California Davis,PHILOS,1,Intro to Philos,4,HUM,GE
69374,81845,University of California Davis,PHILOS,5,Critical Reasoning,4,HUM,GE
69374,81845,University of California Davis,PHILOS,12,Intro Symbol Logic,4,HUM,GE
69374,81845,University of California Davis,PHYSICS,007A,General Physics,4,PS,GE
69374,81845,University of California Davis,STSTIST,13,Elementary Statistics,4,MAT,252
81526,82363,University of California Santa,ANTH,5,Intro to Physical Anth,4,SS,GE
81526,82363,University of California Santa,ESS,3,Nutrition/Health,3,LS,GE
81526,82363,University of California Santa,WRIT,1,App to Univ Writ,4,ENG,101
77284,77383,"University of California, Los",CHEM,14A,Equil.Br&Acids&Basis,4,PS,GE
77284,77383,"University of California, Los",ECON,2,Prin of Economics,4,ECON,162
77284,77383,"University of California, Los",GE CLST,60B,America 1954-1974,6,SS,GE
77284,77383,"University of California, Los",GE CLST,60CW,America 1954-1974,6,SS,GE
77284,77383,"University of California, Los","GE, CLST",60A,America 1954-1974,6,SS,GE
77284,77383,"University of California, Los",HIST,1C,Western Civilizatn,5,SS,GE
77284,77383,"University of California, Los",MGMT,1A,Accounting Principls,4,ACC,105
77284,77383,"University of California, Los",PHYSCI,5,Hmn Phys-Diet&Exrcs,5,PS,GE
88435,89251,University of Central Florida,CHM,2040,Chemistry Fundamentals,3,PS,GE
88435,89251,University of Central Florida,COM,1000,Introduction to Communication,3,COM,122
88435,89251,University of Central Florida,ENG,1102,Compostion II,3,ENG,101
88435,89251,University of Central Florida,MAC,1105C,College Algebra,3,MAT,110
88435,89251,University of Central Florida,PHI,2010,Introduction to Philosophy,3,PHIL,225
88435,89251,University of Central Florida,POS,2041,American National Government,3,POLS,110
88435,89251,University of Central Florida,SYC,2000,Introduction to Sociology,3,SS,GE
86534,89939,University of Central Missouri,CHEM,1131,General Chemistry I,5,PS,GE
97730,97733,University of Central Oklahoma,ACCT,2113,Accounting I,3,ACC,101
97730,97733,University of Central Oklahoma,BADM,1103,Intro to Business,3,BUS,101
97730,97733,University of Central Oklahoma,ENG,1113,Compositon I,3,ENG,101
105912,97733,University of Central Oklahoma,ENG,1213,Compositon II,3,ENG,201
97730,97733,University of Central Oklahoma,FIN,2313,Personal Finance,3,FIN,101
105912,97733,University of Central Oklahoma,MATH,1513,College Algebra,3,MAT,110
97730,97733,University of Central Oklahoma,PHIL,1113,Intro to Philosophy,3,SS,GE
113769,119828,University of Georgia,COMM,1500,Intro to Interpersonal Communications,3,COm,122
113769,119828,University of Georgia,ENGL ,1101,English Composition I,3,ENG,101
113769,119828,University of Georgia,MATH,1113,Precalculus,3,MAT,110
87340,87122,University of Hawaii - Kapiola,ACC,201,Intro to Financial Accounting,3,ACC,105
87340,87122,University of Hawaii - Kapiola,ANTH,200,Cultural Anthropology,3,SS,105
87340,87122,University of Hawaii - Kapiola,BIOL,101,Intro to Sci: Biol Sciences,3,LS,GE
87088,87122,University of Hawaii - Kapiola,CHEM,100,Chemistry and Man,3,PS,GE
87340,87122,University of Hawaii - Kapiola,ECON,120,Introduction to Economics,3,ECON,162
87340,87122,University of Hawaii - Kapiola,ECON,130,Principles of Economics/Micro,3,ECON,161
87340,87122,University of Hawaii - Kapiola,ENG,100,Composition 1,3,ENG,101
87088,87122,University of Hawaii - Kapiola,ENG,100,Composition I,3,ENG,101
87088,87122,University of Hawaii - Kapiola,ENG,204,Wi-Creative Writing,3,HUM,GE
87340,87122,University of Hawaii - Kapiola,GEOG,102,World Regional Geography,3,PS,100
87088,87122,University of Hawaii - Kapiola,HIST,151,World Civilizations I,3,SS,GE
87340,87122,University of Hawaii - Kapiola,HWST,107,H-Haw: Ctr of the Pacific,3,SS,GE
87340,87122,University of Hawaii - Kapiola,SP,151,Personal and Public Speech,3,COM,121
,85898,University of Hawaii - Manoa,PSY,100,Survery of Psychology,3,SS,101
79478,80131,University of Iowa,10,1,Rhetoric I,4,ENG,101
79478,80131,University of Iowa,10,2,Rhetoric II,4,ENG,201
79478,80131,University of Iowa,16,3,Western Civ III,4,SS,GE
79478,80131,University of Iowa,49,1,Art of the Theater,3,FINARTS,GE
,103170,University of Jamestown,ACCT,201,Principles of Accounting I,3,ACC,105
,103170,University of Jamestown,ENGL,101,Freshman Compostion I,3,ENG,101
,103170,University of Jamestown,ENGl,102,Freshman Compostion II,3,ENG,201
73951,76770,University of Kansas,ECON,142,Principles of Microeconomics,3,ECON,161
73951,76770,University of Kansas,ENGL,101,Composition,3,ENG,101
73951,76770,University of Kansas,ENGL,102,Critical Reading and Writing,3,ENG,201
73951,76770,University of Kansas,GEOG,100,World Regional Geography,3,SS,GE
73951,76770,University of Kansas,MATH,121,Calculus I,5,MAT,111
73951,76770,University of Kansas,PHIL,180,Intro to Social&Political Phil,3,HUM,GE
73951,76770,University of Kansas,PHSX,221,General Physics I,4,PS,GE
79295,80129,University of Louisville,ECON,201,Principles of Microeconomics,3,ECON,161
79295,80129,University of Louisville,HIST,102,Hist - Civilization II - SB,3,SS,GE
83492,76163,University of Maryland Univers,ASTD,184,Foundations East Asian Civil,3,SS,GE
83492,76163,University of Maryland Univers,BGMT,110,Intro to Business and Management,3,BUS,101
74074,76163,University of Maryland Univers,ENGL,101,Introduction to Writing,3,ENG,101
83492,76163,University of Maryland Univers,IFSM,201,Intro Computer-Based Systems,3,IT,101
83492,76163,University of Maryland Univers,SOCY,100,Introduction to Sociology,3,SS,GE
77245,77444,University of Michigan-Flint,CHM,160,Principles of Chemistry I,3,PS,GE
77245,77444,University of Michigan-Flint,CHM,262,Principles of Chemistry II,3,PS,GE
77245,77444,University of Michigan-Flint,ENG,111,College Rhetoric,3,ENG,201
77245,77444,University of Michigan-Flint,MTH,122,Calculus II,4,MAT,111
77245,77444,University of Michigan-Flint,PHL,202,Intro to Logic,3,HUM,GE
77245,77444,University of Michigan-Flint,SOC,100,Introduction to Sociology,3,SS,GE
84442,84460,University of Missouri-Kansas,HISTORY,102,American History Since 1877,3,SS,GE
118707,119766,University of Montana,COMX,115S,Intro to Interpersonal Communications,3,com,122
118707,119766,University of Montana,PSYX,100S,Intro to Psychology,3,SS,101
118707,119766,University of Montana,WRIT,101,College Writing I,3,ENG,101
65759,81201,University of Nevada Las Vegas,ART,101,Drawing I,3,ART,106
86609,81201,University of Nevada Las Vegas,CHEM,121,Gen Chemistry I,4,PS,GE
86609,81201,University of Nevada Las Vegas,ECON,102,Prin Microeconomics,3,ECON,161
83052,81201,University of Nevada Las Vegas,ENG,101,Composition I Extended I,3,ENG,101
71825,81201,University of Nevada Las Vegas,ENG,102,Composition II,3,ENG,201
86609,81201,University of Nevada Las Vegas,ENG,101F,Composition Extended 2,3,ENG,101
86609,81201,University of Nevada Las Vegas,ENV,101,Environmental Science,3,PS,GE
83052,81201,University of Nevada Las Vegas,HIST,100,Revolution & Constitution,4,SS,GE
86609,81201,University of Nevada Las Vegas,HIST,100A,Empire & the Constitution,4,SS,GE
83052,81201,University of Nevada Las Vegas,MATH,96,Elementary Algebra,3,MAT,97
86609,81201,University of Nevada Las Vegas,MATH,181,Calculus I,4,MAT,111
65759,81201,University of Nevada Las Vegas,MUS,125,History Rock Music,3,HUM,GE
71825,81201,University of Nevada Las Vegas,PSC,101,Intro Amer Politics,4,AMGOVT,GE
71825,81201,University of Nevada Las Vegas,PSY,101,Gen Psych,3,SS,101
81672,81201,University of Nevada Las Vegas,SOC,101,Intro to Soc,3,SS,GE
78795,79799,University of Nevada Reno,ACC,201,Financial Accounting,3,ACC,105
78795,79799,University of Nevada Reno,ACC,202,Managerial Accounting,3,ACC,212
78795,79799,University of Nevada Reno,ANTH,101,Intro to Cultural Anth,3,SS,105
78795,79799,University of Nevada Reno,APST,207,Practical Statistics,3,MAT,252
78795,79799,University of Nevada Reno,AST,109,Planetary Astronomy,3,PS,108
78795,79799,University of Nevada Reno,CH,201,Ancient & Medival Culture,3,HUM,GE
78795,79799,University of Nevada Reno,CH,202,The Modern World,3,HUM,GE
78795,79799,University of Nevada Reno,CH,203,Amer Exper & Constit Chng,3,HUM,GE
78795,79799,University of Nevada Reno,COM,113,Fund Spch Communica,3,COM,121
78795,79799,University of Nevada Reno,ECON,102,Prin Microeconomics,3,ECON,161
78795,79799,University of Nevada Reno,ECON,103,Prin Macroeconomics,3,ECON,162
78795,79799,University of Nevada Reno,ENG,101,Composition I,3,ENG,101
78795,79799,University of Nevada Reno,ENG,102,Composition II,3,ENG,201
78795,79799,University of Nevada Reno,GEOL,100,"Earthquakes, Volc, Nat",3,PS,GE
78795,79799,University of Nevada Reno,HE,201,Found Pers Hlth/Well,4,LS,GE
78795,79799,University of Nevada Reno,IS,101,Intro Information Systems,3,IT,101
78795,79799,University of Nevada Reno,MATH,126,Precalculus I,3,MAT,110
78795,79799,University of Nevada Reno,MUS,121,Music Appreciation,3,FINARTS,GE
78795,79799,University of Nevada Reno,SOC,101,Prin of Sociology,3,SS,GE
81170,82989,University of New Hampshire,BIOL,401,Human Biology,4,LS,GE
81170,82989,University of New Hampshire,ECON,401,Principles of Econ Macro,4,ECON,162
81170,82989,University of New Hampshire,ECON,402,Principles of Econ Micro,4,ECON,161
81170,82989,University of New Hampshire,ENGL,401,Freshmen English,4,ENG,101
81170,82989,University of New Hampshire,MATH,425,Calculus I,4,MAT,111
81170,82989,University of New Hampshire,PHIL,412,Beginning Logic,4,HUM,GE
81170,82989,University of New Hampshire,PHYS,406,Intro to Modern Astronomy,4,PS,GE
81170,82989,University of New Hampshire,PSYC,401,Intro to Psychology,4,SS,101
95826,97546,University of New Mexico,CHEM,121,General Chemisty I,3,PS,GE
95826,97546,University of New Mexico,ENGL,101,Composition I,3,ENG,101
95826,97546,University of New Mexico,PSY,105,General Psychology,3,SS,101
84859,85902,University of North Carolina a,ECN,1000,Economics of Social Issues,3,SS,GE
84859,85902,University of North Carolina a,ENG,1050,Composition I,3,ENG,101
84859,85902,University of North Carolina a,GGY,1010,Principles of Geography,3,PS,GE
84859,85902,University of North Carolina a,HST,1020,Amer Civ Since 1877,3,SS,GE
84859,85902,University of North Carolina a,MAT,1070,Coll Algebra,3,MAT,110
84859,85902,University of North Carolina a,SOC,1010,Intro Modern Soc,3,SS,GE
77060,77623,University of North Texas,ANTH,2100,Culture Thru Film,3,SS,GE
77060,77623,University of North Texas,COMM,1010,Intro to Comm,3,COM,122
77060,77623,University of North Texas,ECON,1110,Prin of Macro,3,ECON,162
77060,77623,University of North Texas,ENGL,1313,CA Col Writ I,3,ENG,101
77060,77623,University of North Texas,GEOL,1610,Physical Geology,3,PS,GE
77060,77623,University of North Texas,HIST,2610,US to 1865,3,SS,GE
77060,77623,University of North Texas,MATH,1100,College Algebra,3,MAT,110
77060,77623,University of North Texas,PHIL,1050,Intro to Philosop,3,HUM,GE
77060,77623,University of North Texas,PSCI,1040,American Gov,3,SS,GE
77060,77623,University of North Texas,PSCI,1050,American Gov,3,POLS,110
73942,77360,University of Northern Colorad,ANT,100,Intro to Anthropology,3,SS,105
73942,77360,University of Northern Colorad,ENG,122,College Composition,3,ENG ,101
73942,77360,University of Northern Colorad,MATH,124,College Algebra,3,MAT,110
80371,80816,University of Oklahoma,ECON,1113,Prin of Econ-Macro,3,ECON,162
80371,80816,University of Oklahoma,ENGL,1113,Prin of Engl Comp,3,ENG,101
80371,80816,University of Oklahoma,GEOL,1003,Volcanoes and Earthquakes,3,PS,GE
80371,80816,University of Oklahoma,HIST,1483,US 1492 To 1865,3,SS,GE
87763,88698,University of Oregon,ENG,110,Intro to Film & Media,4,HUM,GE
87763,88698,University of Oregon,HIST,308,Hist of Women in US I,4,SS,GE
87763,88698,University of Oregon,WR,121,College Composition I,4,ENG,101
61236,81114,University of Phoenix,COMM,215,Essentials of College Writing,3,ENG,101
61236,81114,University of Phoenix,BUS,210,Foundations of Business,3,BUS,101
87356,81114,University of Phoenix,MAT,505,Child and Adolescent Developme,3,SS,GE
74986,81114,University of Phoenix,MGT,311,Organizational Development,3,SS,GE
74986,81114,University of Phoenix,MGT,521,Management,3,BUS,201
61236,81114,University of Phoenix,MTH,208,College Mathematics I,3,MAT,97
61236,81114,University of Phoenix,MAT,117,Alegrbra 1B,3,MAT,97
61236,81114,University of Phoenix,PSY,300,General Psychology,3,SS,101
61236,81114,University of Phoenix,PSY,310,History and Systems in Psychol,3,SS,GE
61236,81114,University of Phoenix,PSY,315,Statistical Reasoning in Psych,3,SS,GE
61236,81114,University of Phoenix,PSY,340,Biological Foundations in Psyc,3,SS,GE
97723,97748,University of Pikeville,ART,121,Basic Drawing,3,ART,106
97723,97748,University of Pikeville,ENG,111,Composition I,3,ENG,101
97723,97748,University of Pikeville,ENG,112,Composition II,3,ENG,201
97723,97748,University of Pikeville,MTH,111,College Algebra,3,MAT,110
78991,82988,University of Redlands,GOVT,111,Amer Natl Gov & Pol,4,POLS,110
78991,82988,University of Redlands,GOVT,123,Intro to World Politics,4,SS,GE
78991,82988,University of Redlands,SOAN,100,Intro to Sociology,4,SS,GE
82975,83098,University of San Diego,MFCC,233,Family Studies/Dev,3,SS,GE
,,University of Southern Indiana,CMST,107,Intro to Personal Communications,3,COM,122
,,University of Southern Indiana,ENG,101,Rhetoric and Composotion,3,ENG,101
,,University of Southern Indiana,MAT,111,College Algebra,3,MAT,110
,,University of Southern Indiana,PSY,201,Intro to Psychology,3,SS,101
108985,109214,"University of Tennessee, Chat",ENGL ,1010,Rhetoric and Comp I,3,ENG,101
108985,109214,"University of Tennessee, Chat",ENGL ,1020,Rhetoric and Comp II,3,ENG,201
108985,109214,"University of Tennessee, Chat",MATH,1130,College Algebra,3,MAT,110
81672,83128,University of Texas at Arlingt,ART,3323,Italian Baroque,3,FINARTS,GE
81672,83128,University of Texas at Arlingt,POLS,2311,Govt Of U S,3,AMGOVT,GE
74762,76511,University of Texas at El Paso,HIST,1302,History of U.S. Since 1865,3,SS,GE
74762,76511,University of Texas at El Paso,MUSL,1324,Music Appreciation,3,MUS,105
84001,394,University of Utah,ACCTG,121,Elementary Accounting,3,ACC,105
76753,394,University of Utah,ACCTG,2010,Financial Accounting,3,ACC,105
76910,394,University of Utah,ACCTG,2011,Honors Fin Acctg,3,ACC,105
76753,394,University of Utah,ACCTG,2020,Managerial Accounting,3,ACC,212
80223,394,University of Utah,ACCTG,2610,Surv of Accounting I,3,ACC,105
87865,394,University of Utah,ANTH,1000,Introduction to Anthropology,3,SS,GE
69842,394,University of Utah,ANTH,1010,Culture & the Human Experience,3,HUM,GE
69842,394,University of Utah,ANTH,1010,Culture & the Human Experience,3,SS,GE
83638,394,University of Utah,ANTH,1020,Human Origins: Evolution,3,LS,GE
67515,394,University of Utah,ANTH,2040,Anthropology of Humor,3,SS,GE
80223,394,University of Utah,ANTHR,101,Culture/Human Exper,5,SS,GE
77236,394,University of Utah,ANTHR,1401,Evolution Human Nature,3,SS,GE
82736,394,University of Utah,ART,101,Intr Visual Arts,5,FINARTS,GE
67638,394,University of Utah,ART,1010,Introduction to the Visual Art,3,FINARTS,GE
65629,394,University of Utah,ART,1020,Non-major Basic Drawing,3,ART,106
82705,394,University of Utah,ART,1030,Non-major Basic Painting,3,FINARTS,GE
82718,394,University of Utah,ART,1040,Non-major Basic Design,3,ID,104
84360,394,University of Utah,ART,1050,Non-major Darkroom Photography,3,FINARTS,GE
84360,394,University of Utah,ART,1070,Non-major handbuilding Ceramic,4,FINARTS,GE
84360,394,University of Utah,ART,1080,Non-major Wheelthrown Pottery,4,FINARTS,GE
87343,394,University of Utah,ART,2060,Non-major Digital Photography,3,ART,206
84360,394,University of Utah,ART,3060,Book Arts--Letterpress Printin,4,FINARTS,GE
80055,394,University of Utah,ARTH,1010,Masterpieces of World Art,3,FINARTS,GE
85352,394,University of Utah,ARTH,2500,Intro to Art History & Visual,3,HUM,GE
76910,394,University of Utah,ASTR,1050,Solar System,3,PS,GE
80562,394,University of Utah,ATMOS,1010,Severe & Unusual Weather,3,PS,GE
77418,394,University of Utah,ATMOS,1020,Climate Change,3,PS,GE
82736,394,University of Utah,BIOL,231,Elem Human Anat,5,LS,GE
88486,394,University of Utah,BIOL,1010,Biology in the 21st Century,3,LS,GE
87343,394,University of Utah,BIOL,1210,Principles of Biology,4,LS,GE
87343,394,University of Utah,BIOL,2010,Evol & Div od Life,3,LS,GE
79646,394,University of Utah,BIOL,2010,Evol & Div of Life,3,LS,GE
65167,394,University of Utah,BIOL,2420,Human Physiology,4,LS,GE
67638,394,University of Utah,BUS,1050,Foundations of Business,3,BUS,101
67638,394,University of Utah,BUS,1051,Honors Foundations of Business,3,BUS,101
93762,394,University of Utah,MGT,3000,Principles of Management,3,BUS ,201
84489,394,University of Utah,CHEM,1110,Elementary Chemistry,4,PS,GE
84489,394,University of Utah,CHEM,1120,Elem. Bioorganic Chemistry,4,PS,GE
68215,394,University of Utah,CHEM,1208,Intro Periodic Table,1,PS,GE
87343,394,University of Utah,CHEM,1210,General Chemistry I,4,PS,GE
68215,394,University of Utah,CHEM,1215,General Chemistry Lab I,1,PS,GE
87810,394,University of Utah,CHEM,1220,General Chemistry II,4,PS,GE
80223,394,University of Utah,COMM,101,Elementary Spch Commun,4,COM,121
87254,394,University of Utah,COMM,318,Comm & Social Behavior,5,HUM,GE
76193,394,University of Utah,COMM,1000,Stdy in Comm I,3,HUM,GE
76753,394,University of Utah,COMM,1010,Elements Spch Comm,3,COM,121
82718,394,University of Utah,COMM,1020,Principles of Public Speaking,3,COM,121
80055,394,University of Utah,COMM,1270,Analysis of Argument,3,HUM,GE
87810,394,University of Utah,COMM,2110,Intro to Interpersonal Communi,3,COM,122
88486,394,University of Utah,COMM,3040,Commun. & Relationships,3,HUM,GE
76192,394,University of Utah,COMM,3180,Comm & Social Reality,3,HUM,GE
67262,394,University of Utah,COMM,3505,Living in a Media World,3,HUM,GE
77294,394,University of Utah,CS,1040,Creating Interactive Web Conte,3,IT,246
77291,394,University of Utah,CS,1410,Intor to Object-Oriented Progr,4,IT,176
76192,394,University of Utah,CS,1410,Computer Science I,4,CS,110
76192,394,University of Utah,DANC,1023,Dance Composition,3,FINARTS,GE
88085,394,University of Utah,DES,2615,Intro Design Thinking,3,ID,105
83556,394,University of Utah,ECON,105,Econ as Social Science,5,SS,GE
80223,394,University of Utah,ECON,201,Princ of Microeconomics,4,ECON,161
80223,394,University of Utah,ECON,202,Princ of Macroeconomics,4,ECON,162
82138,394,University of Utah,ECON,1740,US Economic History,3,AMGOVT,GE
78861,394,University of Utah,ECON,2010,Principles of Microeconomics,3,ECON,161
84061,394,University of Utah,ECON,2010,Principles of Microeconomics,3,PS,GE
84061,394,University of Utah,ECON,2020,Principles of Macroeconomics,3,ECON,162
66640,394,University of Utah,ECON,4010,Intermed Microecon,3,ECON,161
81825,394,University of Utah,EDU,6540,Health Communications,3,COM,122
83556,394,University of Utah,ENGL,101,Intr Expository Writing,4,ENG,101
81671,394,University of Utah,ENGL,101,Written Comp,2,ENG,101
65629,394,University of Utah,ENGL,2500,Intro Creative Writing,3,HUM,GE
65629,394,University of Utah,ENGL,2600,Crit Intro to Lit Forms,3,HUM,GE
65629,394,University of Utah,ENGL,3520,Writing Poetry,3,HUM,GE
65629,394,University of Utah,ENGL,5880,Children's Lit,3,HUM,GE
89909,394,University of Utah,ESS,2600,Sport-Amer Society Soc/Behav S,3,SS,GE
83638,394,University of Utah,ETHNC,2550,African American Experiences,3,SS,GE
76278,394,University of Utah,ETHNC,2590,Pacific Islander Amer. Exper.,3,SS,GE
77128,394,University of Utah,ETHNC,3365,Ethnic Minorities Amer,3,HUM,GE
67638,394,University of Utah,FCS,1500,Human Development/Lifespan,3,SS,GE
87343,394,University of Utah,FCS,2400,Family Relations/Life Course,3,SS,GE
87343,394,University of Utah,FCS,2570,Middle Childhood,3,SS,GE
87343,394,University of Utah,FCS,3215,Devel. in Infancy & Childhood,3,SS,GE
65842,394,University of Utah,FCS,3245,Human Sexuality,3,SS,GE
87343,394,University of Utah,FCS,3450,Family Economic Issues,3,SS,GE
67638,394,University of Utah,FCS,3470,International Consumer Policy,3,SS,GE
67638,394,University of Utah,FCS,3500,Con. and Fam. Finance,2,FIN,101
87343,394,University of Utah,FCS,3600,Intro to Consumer and Comm,3,SS,GE
67638,394,University of Utah,FCS,3600,Intro to Consumer and CommCons,3,SS,GE
65842,394,University of Utah,FCS,3630,Strengthening Families,3,SS,GE
83556,394,University of Utah,FD NU,101,Nutr Challenges Today,3,LS,GE
75122,394,University of Utah,FD NU,101,Sci Fndtn Nutr & Health,3,LS,GE
68215,394,University of Utah,FILM,3210,American Film and Culture,4,FINARTS,GE
82736,394,University of Utah,FINAN,120,Mgt Pers Finance,4,FIN,101
80223,394,University of Utah,FINAN,3040,Finan Management,3,FIN,260
75122,394,University of Utah,FSC,105,Family & Human Devel,5,SS,GE
65447,394,University of Utah,GEO,1000,Natural Disasters,3,PS,GE
82718,394,University of Utah,GEO,1010,Exploring Earth,3,PS,GE
76753,394,University of Utah,GEO,1030,Earthquakes and Volcanoes,3,PS,GE
65167,394,University of Utah,GEOG,1000,Earth Environments,3,PS,GE
79646,394,University of Utah,GEOG,1300,World Regional Geography,3,PS,GE
80223,394,University of Utah,GEOGR,120,Earth Envirn/Global Chg,5,PS,GE
82736,394,University of Utah,H SCI,101,Personal Health,3,LS,103
83556,394,University of Utah,H SCI,101,Personal Health,3,LS,GE
83556,394,University of Utah,HIST,170,American Civilization,5,HIST,170
86757,394,University of Utah,HIST,1100,History of Western Civ to 1300,3,SS,GE
83442,394,University of Utah,HIST,1110,History of West Civ Since 1300,3,SS,GE
77418,394,University of Utah,HIST,1500,World History to 1500,3,SS,GE
79646,394,University of Utah,HIST,1510,World History Since 1500,3,SS,GE
74708,394,University of Utah,HIST,1700,American Civilization,3,HIST,170
85878,394,University of Utah,HIST,1700,American Civilization,3,SS,GE
86757,394,University of Utah,HIST,2700,US History to 1877,3,SS,GE
76753,394,University of Utah,HIST,4010,Roman Republic,3,SS,GE
88085,394,University of Utah,HONOR,4810,Christianity in Mod Wrd,3,HUM,GE
76753,394,University of Utah,IS,2010,Computer Essentials,3,BAP,105
78861,394,University of Utah,IS,2010,Computer Essentials,3,BAP,201
82718,394,University of Utah,IS,2010,Computer Essentials,3,IT,101
62404,394,University of Utah,IS,2010,Computer Essentials,3,IT,120
80223,394,University of Utah,LBED,101,Intell Trad of West Humanities,5,HUM,GE
80223,394,University of Utah,LBED,173,Performing Arts,5,FINARTS,GE
80223,394,University of Utah,LBED,302,Social Science Issues,5,SS,GE
69842,394,University of Utah,LEAP,1100,LEAP Sem in Humanities,3,HUM,GE
76910,394,University of Utah,LEAP,1100,Fr Sem: American Persp,3,HUM,GE
76981,394,University of Utah,LEAP,1101,LEAP Sem in Soc Sci,3,SS,GE
75122,394,University of Utah,LING,120,Intr Study Language,5,HUM,GE
83492,394,University of Utah,LING,120,Intr Study Language,5,MAT,111
75122,394,University of Utah,MATH,101,Interm Algebra,5,MAT,104
80223,394,University of Utah,MATH,105,College Algebra,5,MAT,110
67940,394,University of Utah,MATH,113,Calculus I,4,MAT,111
84061,394,University of Utah,MATH,1010,Intermediate Algebra,4,MAT,104
87343,394,University of Utah,MATH,1030,Intro to Quantitative Reasonin,3,MAT,106
87343,394,University of Utah,MATH,1040,Statistics and Probabiliy,3,MAT,252
77233,394,University of Utah,MATH,1050,College Algebra,4,MAT,110
76910,394,University of Utah,MATH,1090,College Algebra for Business,3,MAT,110
80223,394,University of Utah,MATH,1100,Quant Analysis,3,MAT,106
67940,394,University of Utah,MATH,1210,Calculus I,4,MAT,111
83442,394,University of Utah,MATH,1220,Calculus II,4,MAT,111
76192,394,University of Utah,MATH,1220,Calculus II,4,MAT,    QR
82705,394,University of Utah,MATH,2210,Calculus III,3,MAT,111
80223,394,University of Utah,METEO,101,Intro to Meteorology,5,PS,GE
80223,394,University of Utah,MGT,101,Business Foundations I,4,BUS,101
76753,394,University of Utah,MGT,2340,Business Statistics,3,MAT,252
80223,394,University of Utah,MGT,2390,Business Statistics,3,MAT,252
76753,394,University of Utah,MGT,3410,Business Law-Commercial,3,BUS,221
77233,394,University of Utah,MID E,1546,Mid-East Civ: Modern,3,SS,GE
76753,394,University of Utah,MKTG,3010,Princ Of Marketing,3,BUS,151
80223,394,University of Utah,MKTG,3010,Princ of Marketing,3,BUS,201
84094,394,University of Utah,MUSC,1010,Introduction to Music,3,MUS,105
64569,394,University of Utah,MUSC,1236,Survey of Jazz,3,FINARTS,GE
80562,394,University of Utah,MUSC,2100,History of Rock and Roll,3,FINARTS,GE
65842,394,University of Utah,MUSC,3600,World Music,3,FINARTS,GE
82588,394,University of Utah,MUSC,4415,Univ/Comm Ensemble,1,BAP,105
83556,394,University of Utah,MUSIC,101,Intro to Music,5,FINARTS,GE
77236,394,University of Utah,NUTR,1020,Sci Fndtn Nutr & Health,3,LS,103
76910,394,University of Utah,NUTR,1020,Sci Fndtn Nutr & Health,3,LS,GE
76910,394,University of Utah,OIS,2340,Business Statistics,3,MAT,252
87254,394,University of Utah,PHIL,121,Informal Logic,4,HUM,GE
76753,394,University of Utah,PHIL,1000,Intro: Survey of Philosophy,3,HUM,GE
87343,394,University of Utah,PHIL,1002,Intro: Philosophy and Faith,3,HUM,GE
82318,394,University of Utah,PHIL,3510,Business and Professional Ethics,3,BUS,221
82318,394,University of Utah,PHIL,3640,World Religions,3,HUM,GE
75122,394,University of Utah,PHYCS,106,Popular Astronomy,4,PS,GE
84061,394,University of Utah,PHYS,1010,The Way Things Work,3,PS,GE
